,phyto_carbon,pressure,date,time,lat,lon,chl,poc,station,depth,tchl,tot_chl_a
0,17.7682,1.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
1,15.6262,3.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
2,15.4894,5.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
3,14.7126,7.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
4,15.7321,9.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
5,15.7298,11.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
6,15.6589,13.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
7,14.4248,15.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
8,15.4129,17.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
9,15.7643,19.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
10,15.3492,21.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
11,16.4978,23.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
12,15.653,25.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
13,15.9383,27.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
14,16.1056,29.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
15,17.6956,31.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
16,16.9232,33.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
17,17.2139,35.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
18,17.9512,37.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
19,17.4029,39.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
20,16.2169,41.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
21,16.5545,43.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
22,14.8519,45.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
23,13.29,47.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
24,13.5505,49.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
25,12.9334,51.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
26,12.5253,53.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
27,13.1624,55.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
28,11.9393,57.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
29,12.0691,59.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
30,11.5261,61.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
31,10.7227,63.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
32,9.7804,65.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
33,10.2071,67.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
34,9.8462,69.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
35,10.4143,71.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
36,9.5331,73.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
37,9.9154,75.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
38,9.0555,77.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
39,8.6882,79.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
40,8.8838,81.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
41,8.4347,83.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
42,8.5416,85.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
43,7.9824,87.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
44,7.5117,89.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
45,7.4989,91.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
46,7.411,93.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
47,6.2325,95.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
48,6.6866,97.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
49,7.0955,99.5,20180814,19:27:00,49.9312,-144.9528,,,,,,
50,,,20180831,20:54:00,50.5838,-144.851,0.1833,,,,,
51,,,20180831,20:54:00,50.5838,-144.851,,,,,,
52,,,20180831,20:54:00,50.5838,-144.851,,,,,,
53,,,20180831,20:54:00,50.5838,-144.851,,,,,,
54,,,20180831,20:54:00,50.5838,-144.851,,,,,,
55,,,20180831,20:54:00,50.5838,-144.851,,,,,,
56,,,20180831,20:54:00,50.5838,-144.851,,,,,,
57,,,20180831,20:54:00,50.5838,-144.851,,,,,,
58,,,20180831,20:54:00,50.5838,-144.851,,,,,,
59,,,20180831,20:54:00,50.5838,-144.851,,,,,,
60,,,20180831,20:54:00,50.5838,-144.851,,,,,,
61,,,20180831,20:54:00,50.5838,-144.851,,,,,,
62,,,20180831,20:54:00,50.5838,-144.851,,,,,,
63,,,20180831,20:54:00,50.5838,-144.851,,,,,,
64,,,20180831,20:54:00,50.5838,-144.851,,,,,,
65,,,20180831,20:54:00,50.5838,-144.851,,,,,,
66,,,20180831,20:54:00,50.5838,-144.851,,,,,,
67,,,20180831,20:54:00,50.5838,-144.851,,,,,,
68,,,20180831,20:54:00,50.5838,-144.851,,,,,,
69,,,20180831,20:54:00,50.5838,-144.851,,,,,,
70,,,20180831,20:54:00,50.5838,-144.851,,,,,,
71,,,20180831,20:54:00,50.5838,-144.851,,,,,,
72,,,20180831,20:54:00,50.5838,-144.851,,,,,,
73,,,20180831,20:54:00,50.5838,-144.851,,,,,,
74,,,20180831,20:54:00,50.5838,-144.851,,,,,,
75,,,20180831,20:54:00,50.5838,-144.851,,,,,,
76,,,20180831,20:54:00,50.5838,-144.851,,,,,,
77,,,20180831,20:54:00,50.5838,-144.851,,,,,,
78,,,20180831,20:54:00,50.5838,-144.851,,,,,,
79,,,20180831,20:54:00,50.5838,-144.851,,,,,,
80,,,20180831,20:54:00,50.5838,-144.851,,,,,,
81,,,20180831,20:54:00,50.5838,-144.851,,,,,,
82,,,20180831,20:54:00,50.5838,-144.851,,,,,,
83,,,20180831,20:54:00,50.5838,-144.851,,,,,,
84,,,20180831,20:54:00,50.5838,-144.851,,,,,,
85,,,20180831,20:54:00,50.5838,-144.851,,,,,,
86,,,20180831,20:54:00,50.5838,-144.851,,,,,,
87,,,20180831,20:54:00,50.5838,-144.851,,,,,,
88,,,20180831,20:54:00,50.5838,-144.851,,,,,,
89,,,20180831,20:54:00,50.5838,-144.851,,,,,,
90,,,20180831,20:54:00,50.5838,-144.851,,,,,,
91,,,20180831,20:54:00,50.5838,-144.851,,,,,,
92,,,20180831,20:54:00,50.5838,-144.851,,,,,,
93,,,20180831,20:54:00,50.5838,-144.851,,,,,,
94,,,20180831,20:54:00,50.5838,-144.851,,,,,,
95,,,20180831,20:54:00,50.5838,-144.851,,,,,,
96,,,20180831,20:54:00,50.5838,-144.851,,,,,,
97,,,20180831,20:54:00,50.5838,-144.851,,,,,,
98,,,20180831,20:54:00,50.5838,-144.851,,,,,,
99,,,20180831,20:54:00,50.5838,-144.851,,,,,,
100,,,20180831,20:54:00,50.5838,-144.851,,,,,,
101,,,20180831,20:54:00,50.5838,-144.851,,,,,,
102,,,20180831,20:54:00,50.5838,-144.851,,,,,,
103,,,20180831,20:54:00,50.5838,-144.851,,,,,,
104,,,20180831,20:54:00,50.5838,-144.851,,,,,,
105,,,20180831,20:54:00,50.5838,-144.851,,,,,,
106,,,20180831,20:54:00,50.5838,-144.851,,,,,,
107,,,20180831,20:54:00,50.5838,-144.851,,,,,,
108,,,20180831,20:54:00,50.5838,-144.851,,,,,,
109,,,20180831,20:54:00,50.5838,-144.851,,,,,,
110,,,20180831,20:54:00,50.5838,-144.851,,,,,,
111,,,20180831,20:54:00,50.5838,-144.851,,,,,,
112,,,20180831,20:54:00,50.5838,-144.851,,,,,,
113,,,20180831,20:54:00,50.5838,-144.851,,,,,,
114,,,20180831,20:54:00,50.5838,-144.851,,,,,,
115,,,20180831,20:54:00,50.5838,-144.851,,,,,,
116,,,20180831,20:54:00,50.5838,-144.851,,,,,,
117,,,20180831,20:54:00,50.5838,-144.851,,,,,,
118,,,20180831,20:54:00,50.5838,-144.851,,,,,,
119,,,20180831,20:54:00,50.5838,-144.851,,,,,,
120,,,20180831,20:54:00,50.5838,-144.851,,,,,,
121,,,20180831,20:54:00,50.5838,-144.851,,,,,,
122,,,20180831,20:54:00,50.5838,-144.851,,,,,,
123,,,20180831,20:54:00,50.5838,-144.851,,,,,,
124,,,20180831,20:54:00,50.5838,-144.851,,,,,,
125,,,20180831,20:54:00,50.5838,-144.851,,,,,,
126,,,20180831,20:54:00,50.5838,-144.851,,,,,,
127,,,20180831,20:54:00,50.5838,-144.851,,,,,,
128,,,20180831,20:54:00,50.5838,-144.851,,,,,,
129,,,20180831,20:54:00,50.5838,-144.851,,,,,,
130,,,20180831,20:54:00,50.5838,-144.851,,,,,,
131,,,20180831,20:54:00,50.5838,-144.851,,,,,,
132,,,20180831,20:54:00,50.5838,-144.851,,,,,,
133,,,20180831,20:54:00,50.5838,-144.851,,,,,,
134,,,20180831,20:54:00,50.5838,-144.851,,,,,,
135,,,20180831,20:54:00,50.5838,-144.851,,,,,,
136,,,20180831,20:54:00,50.5838,-144.851,,,,,,
137,,,20180831,20:54:00,50.5838,-144.851,,,,,,
138,,,20180831,20:54:00,50.5838,-144.851,,,,,,
139,,,20180831,20:54:00,50.5838,-144.851,,,,,,
140,,,20180831,20:54:00,50.5838,-144.851,,,,,,
141,,,20180831,20:54:00,50.5838,-144.851,,,,,,
142,,,20180831,20:54:00,50.5838,-144.851,,,,,,
143,,,20180831,20:54:00,50.5838,-144.851,,,,,,
144,,,20180831,20:54:00,50.5838,-144.851,,,,,,
145,,,20180831,20:54:00,50.5838,-144.851,,,,,,
146,,,20180831,20:54:00,50.5838,-144.851,,,,,,
147,,,20180831,20:54:00,50.5838,-144.851,,,,,,
148,,,20180831,20:54:00,50.5838,-144.851,,,,,,
149,,,20180831,20:54:00,50.5838,-144.851,,,,,,
150,,,20180831,20:54:00,50.5838,-144.851,,,,,,
151,,,20180831,20:54:00,50.5838,-144.851,,,,,,
152,,,20180831,20:54:00,50.5838,-144.851,,,,,,
153,,,20180831,20:54:00,50.5838,-144.851,,,,,,
154,,,20180831,20:54:00,50.5838,-144.851,,,,,,
155,,,20180831,20:54:00,50.5838,-144.851,,,,,,
156,,,20180831,20:54:00,50.5838,-144.851,,,,,,
157,,,20180831,20:54:00,50.5838,-144.851,,,,,,
158,,,20180831,20:54:00,50.5838,-144.851,,,,,,
159,,,20180831,20:54:00,50.5838,-144.851,,,,,,
160,,,20180831,20:54:00,50.5838,-144.851,,,,,,
161,,,20180831,20:54:00,50.5838,-144.851,,,,,,
162,,,20180831,20:54:00,50.5838,-144.851,,,,,,
163,,,20180831,20:54:00,50.5838,-144.851,,,,,,
164,,,20180831,20:54:00,50.5838,-144.851,,,,,,
165,,,20180831,20:54:00,50.5838,-144.851,,,,,,
166,,,20180831,20:54:00,50.5838,-144.851,,,,,,
167,,,20180831,20:54:00,50.5838,-144.851,,,,,,
168,,,20180831,20:54:00,50.5838,-144.851,,,,,,
169,,,20180831,20:54:00,50.5838,-144.851,,,,,,
170,,,20180831,20:54:00,50.5838,-144.851,,,,,,
171,,,20180831,20:54:00,50.5838,-144.851,,,,,,
172,,,20180831,20:54:00,50.5838,-144.851,,,,,,
173,,,20180831,20:54:00,50.5838,-144.851,,,,,,
174,,,20180831,20:54:00,50.5838,-144.851,,,,,,
175,,,20180831,20:54:00,50.5838,-144.851,,,,,,
176,,,20180831,20:54:00,50.5838,-144.851,,,,,,
177,,,20180831,20:54:00,50.5838,-144.851,,,,,,
178,,,20180831,20:54:00,50.5838,-144.851,,,,,,
179,,,20180831,20:54:00,50.5838,-144.851,,,,,,
180,,,20180831,20:54:00,50.5838,-144.851,,,,,,
181,,,20180831,20:54:00,50.5838,-144.851,,,,,,
182,,,20180831,20:54:00,50.5838,-144.851,,,,,,
183,,,20180831,20:54:00,50.5838,-144.851,,,,,,
184,,,20180831,20:54:00,50.5838,-144.851,,,,,,
185,,,20180831,20:54:00,50.5838,-144.851,,,,,,
186,,,20180831,20:54:00,50.5838,-144.851,,,,,,
187,,,20180826,20:48:00,50.4748,-144.977,0.1558,,,,,
188,,,20180826,20:48:00,50.4748,-144.977,,,,,,
189,,,20180826,20:48:00,50.4748,-144.977,,,,,,
190,,,20180826,20:48:00,50.4748,-144.977,,,,,,
191,,,20180826,20:48:00,50.4748,-144.977,,,,,,
192,,,20180826,20:48:00,50.4748,-144.977,,,,,,
193,,,20180826,20:48:00,50.4748,-144.977,,,,,,
194,,,20180826,20:48:00,50.4748,-144.977,,,,,,
195,,,20180826,20:48:00,50.4748,-144.977,,,,,,
196,,,20180826,20:48:00,50.4748,-144.977,,,,,,
197,,,20180826,20:48:00,50.4748,-144.977,,,,,,
198,,,20180826,20:48:00,50.4748,-144.977,,,,,,
199,,,20180826,20:48:00,50.4748,-144.977,,,,,,
200,,,20180826,20:48:00,50.4748,-144.977,,,,,,
201,,,20180826,20:48:00,50.4748,-144.977,,,,,,
202,,,20180826,20:48:00,50.4748,-144.977,,,,,,
203,,,20180826,20:48:00,50.4748,-144.977,,,,,,
204,,,20180826,20:48:00,50.4748,-144.977,,,,,,
205,,,20180826,20:48:00,50.4748,-144.977,,,,,,
206,,,20180826,20:48:00,50.4748,-144.977,,,,,,
207,,,20180826,20:48:00,50.4748,-144.977,,,,,,
208,,,20180826,20:48:00,50.4748,-144.977,,,,,,
209,,,20180826,20:48:00,50.4748,-144.977,,,,,,
210,,,20180826,20:48:00,50.4748,-144.977,,,,,,
211,,,20180826,20:48:00,50.4748,-144.977,,,,,,
212,,,20180826,20:48:00,50.4748,-144.977,,,,,,
213,,,20180826,20:48:00,50.4748,-144.977,,,,,,
214,,,20180826,20:48:00,50.4748,-144.977,,,,,,
215,,,20180826,20:48:00,50.4748,-144.977,,,,,,
216,,,20180826,20:48:00,50.4748,-144.977,,,,,,
217,,,20180826,20:48:00,50.4748,-144.977,,,,,,
218,,,20180826,20:48:00,50.4748,-144.977,,,,,,
219,,,20180826,20:48:00,50.4748,-144.977,,,,,,
220,,,20180826,20:48:00,50.4748,-144.977,,,,,,
221,,,20180826,20:48:00,50.4748,-144.977,,,,,,
222,,,20180826,20:48:00,50.4748,-144.977,,,,,,
223,,,20180826,20:48:00,50.4748,-144.977,,,,,,
224,,,20180826,20:48:00,50.4748,-144.977,,,,,,
225,,,20180826,20:48:00,50.4748,-144.977,,,,,,
226,,,20180826,20:48:00,50.4748,-144.977,,,,,,
227,,,20180826,20:48:00,50.4748,-144.977,,,,,,
228,,,20180826,20:48:00,50.4748,-144.977,,,,,,
229,,,20180826,20:48:00,50.4748,-144.977,,,,,,
230,,,20180826,20:48:00,50.4748,-144.977,,,,,,
231,,,20180826,20:48:00,50.4748,-144.977,,,,,,
232,,,20180826,20:48:00,50.4748,-144.977,,,,,,
233,,,20180826,20:48:00,50.4748,-144.977,,,,,,
234,,,20180826,20:48:00,50.4748,-144.977,,,,,,
235,,,20180826,20:48:00,50.4748,-144.977,,,,,,
236,,,20180826,20:48:00,50.4748,-144.977,,,,,,
237,,,20180826,20:48:00,50.4748,-144.977,,,,,,
238,,,20180826,20:48:00,50.4748,-144.977,,,,,,
239,,,20180826,20:48:00,50.4748,-144.977,,,,,,
240,,,20180826,20:48:00,50.4748,-144.977,,,,,,
241,,,20180826,20:48:00,50.4748,-144.977,,,,,,
242,,,20180826,20:48:00,50.4748,-144.977,,,,,,
243,,,20180826,20:48:00,50.4748,-144.977,,,,,,
244,,,20180826,20:48:00,50.4748,-144.977,,,,,,
245,,,20180826,20:48:00,50.4748,-144.977,,,,,,
246,,,20180826,20:48:00,50.4748,-144.977,,,,,,
247,,,20180826,20:48:00,50.4748,-144.977,,,,,,
248,,,20180826,20:48:00,50.4748,-144.977,,,,,,
249,,,20180826,20:48:00,50.4748,-144.977,,,,,,
250,,,20180826,20:48:00,50.4748,-144.977,,,,,,
251,,,20180826,20:48:00,50.4748,-144.977,,,,,,
252,,,20180826,20:48:00,50.4748,-144.977,,,,,,
253,,,20180826,20:48:00,50.4748,-144.977,,,,,,
254,,,20180826,20:48:00,50.4748,-144.977,,,,,,
255,,,20180826,20:48:00,50.4748,-144.977,,,,,,
256,,,20180826,20:48:00,50.4748,-144.977,,,,,,
257,,,20180826,20:48:00,50.4748,-144.977,,,,,,
258,,,20180826,20:48:00,50.4748,-144.977,,,,,,
259,,,20180826,20:48:00,50.4748,-144.977,,,,,,
260,,,20180826,20:48:00,50.4748,-144.977,,,,,,
261,,,20180826,20:48:00,50.4748,-144.977,,,,,,
262,,,20180826,20:48:00,50.4748,-144.977,,,,,,
263,,,20180826,20:48:00,50.4748,-144.977,,,,,,
264,,,20180826,20:48:00,50.4748,-144.977,,,,,,
265,,,20180826,20:48:00,50.4748,-144.977,,,,,,
266,,,20180826,20:48:00,50.4748,-144.977,,,,,,
267,,,20180826,20:48:00,50.4748,-144.977,,,,,,
268,,,20180826,20:48:00,50.4748,-144.977,,,,,,
269,,,20180826,20:48:00,50.4748,-144.977,,,,,,
270,,,20180826,20:48:00,50.4748,-144.977,,,,,,
271,,,20180826,20:48:00,50.4748,-144.977,,,,,,
272,,,20180826,20:48:00,50.4748,-144.977,,,,,,
273,,,20180826,20:48:00,50.4748,-144.977,,,,,,
274,,,20180826,20:48:00,50.4748,-144.977,,,,,,
275,,,20180826,20:48:00,50.4748,-144.977,,,,,,
276,,,20180826,20:48:00,50.4748,-144.977,,,,,,
277,,,20180826,20:48:00,50.4748,-144.977,,,,,,
278,,,20180826,20:48:00,50.4748,-144.977,,,,,,
279,,,20180826,20:48:00,50.4748,-144.977,,,,,,
280,,,20180826,20:48:00,50.4748,-144.977,,,,,,
281,,,20180826,20:48:00,50.4748,-144.977,,,,,,
282,,,20180826,20:48:00,50.4748,-144.977,,,,,,
283,,,20180826,20:48:00,50.4748,-144.977,,,,,,
284,,,20180826,20:48:00,50.4748,-144.977,,,,,,
285,,,20180826,20:48:00,50.4748,-144.977,,,,,,
286,,,20180826,20:48:00,50.4748,-144.977,,,,,,
287,,,20180826,20:48:00,50.4748,-144.977,,,,,,
288,,,20180826,20:48:00,50.4748,-144.977,,,,,,
289,,,20180826,20:48:00,50.4748,-144.977,,,,,,
290,,,20180826,20:48:00,50.4748,-144.977,,,,,,
291,,,20180826,20:48:00,50.4748,-144.977,,,,,,
292,,,20180826,20:48:00,50.4748,-144.977,,,,,,
293,,,20180826,20:48:00,50.4748,-144.977,,,,,,
294,,,20180826,20:48:00,50.4748,-144.977,,,,,,
295,,,20180826,20:48:00,50.4748,-144.977,,,,,,
296,,,20180826,20:48:00,50.4748,-144.977,,,,,,
297,,,20180826,20:48:00,50.4748,-144.977,,,,,,
298,,,20180826,20:48:00,50.4748,-144.977,,,,,,
299,,,20180826,20:48:00,50.4748,-144.977,,,,,,
300,,,20180826,20:48:00,50.4748,-144.977,,,,,,
301,,,20180826,20:48:00,50.4748,-144.977,,,,,,
302,,,20180826,20:48:00,50.4748,-144.977,,,,,,
303,,,20180826,20:48:00,50.4748,-144.977,,,,,,
304,,,20180826,20:48:00,50.4748,-144.977,,,,,,
305,,,20180826,20:48:00,50.4748,-144.977,,,,,,
306,,,20180826,20:48:00,50.4748,-144.977,,,,,,
307,,,20180826,20:48:00,50.4748,-144.977,,,,,,
308,,,20180826,20:48:00,50.4748,-144.977,,,,,,
309,,,20180826,20:48:00,50.4748,-144.977,,,,,,
310,,,20180826,20:48:00,50.4748,-144.977,,,,,,
311,,,20180826,20:48:00,50.4748,-144.977,,,,,,
312,,,20180826,20:48:00,50.4748,-144.977,,,,,,
313,,,20180826,20:48:00,50.4748,-144.977,,,,,,
314,,,20180826,20:48:00,50.4748,-144.977,,,,,,
315,,,20180826,20:48:00,50.4748,-144.977,,,,,,
316,,,20180826,20:48:00,50.4748,-144.977,,,,,,
317,,,20180826,20:48:00,50.4748,-144.977,,,,,,
318,,,20180826,20:48:00,50.4748,-144.977,,,,,,
319,,,20180826,20:48:00,50.4748,-144.977,,,,,,
320,,,20180826,20:48:00,50.4748,-144.977,,,,,,
321,,,20180826,20:48:00,50.4748,-144.977,,,,,,
322,,,20180826,20:48:00,50.4748,-144.977,,,,,,
323,,,20180826,20:48:00,50.4748,-144.977,,,,,,
324,,,20180902,20:39:00,50.5772,-144.75,0.1662,,,,,
325,,,20180902,20:39:00,50.5772,-144.75,,,,,,
326,,,20180902,20:39:00,50.5772,-144.75,,,,,,
327,,,20180902,20:39:00,50.5772,-144.75,,,,,,
328,,,20180902,20:39:00,50.5772,-144.75,,,,,,
329,,,20180902,20:39:00,50.5772,-144.75,,,,,,
330,,,20180902,20:39:00,50.5772,-144.75,,,,,,
331,,,20180902,20:39:00,50.5772,-144.75,,,,,,
332,,,20180902,20:39:00,50.5772,-144.75,,,,,,
333,,,20180902,20:39:00,50.5772,-144.75,,,,,,
334,,,20180902,20:39:00,50.5772,-144.75,,,,,,
335,,,20180902,20:39:00,50.5772,-144.75,,,,,,
336,,,20180902,20:39:00,50.5772,-144.75,,,,,,
337,,,20180902,20:39:00,50.5772,-144.75,,,,,,
338,,,20180902,20:39:00,50.5772,-144.75,,,,,,
339,,,20180902,20:39:00,50.5772,-144.75,,,,,,
340,,,20180902,20:39:00,50.5772,-144.75,,,,,,
341,,,20180902,20:39:00,50.5772,-144.75,,,,,,
342,,,20180902,20:39:00,50.5772,-144.75,,,,,,
343,,,20180902,20:39:00,50.5772,-144.75,,,,,,
344,,,20180902,20:39:00,50.5772,-144.75,,,,,,
345,,,20180902,20:39:00,50.5772,-144.75,,,,,,
346,,,20180902,20:39:00,50.5772,-144.75,,,,,,
347,,,20180902,20:39:00,50.5772,-144.75,,,,,,
348,,,20180902,20:39:00,50.5772,-144.75,,,,,,
349,,,20180902,20:39:00,50.5772,-144.75,,,,,,
350,,,20180902,20:39:00,50.5772,-144.75,,,,,,
351,,,20180902,20:39:00,50.5772,-144.75,,,,,,
352,,,20180902,20:39:00,50.5772,-144.75,,,,,,
353,,,20180902,20:39:00,50.5772,-144.75,,,,,,
354,,,20180902,20:39:00,50.5772,-144.75,,,,,,
355,,,20180902,20:39:00,50.5772,-144.75,,,,,,
356,,,20180902,20:39:00,50.5772,-144.75,,,,,,
357,,,20180902,20:39:00,50.5772,-144.75,,,,,,
358,,,20180902,20:39:00,50.5772,-144.75,,,,,,
359,,,20180902,20:39:00,50.5772,-144.75,,,,,,
360,,,20180902,20:39:00,50.5772,-144.75,,,,,,
361,,,20180902,20:39:00,50.5772,-144.75,,,,,,
362,,,20180902,20:39:00,50.5772,-144.75,,,,,,
363,,,20180902,20:39:00,50.5772,-144.75,,,,,,
364,,,20180902,20:39:00,50.5772,-144.75,,,,,,
365,,,20180902,20:39:00,50.5772,-144.75,,,,,,
366,,,20180902,20:39:00,50.5772,-144.75,,,,,,
367,,,20180902,20:39:00,50.5772,-144.75,,,,,,
368,,,20180902,20:39:00,50.5772,-144.75,,,,,,
369,,,20180902,20:39:00,50.5772,-144.75,,,,,,
370,,,20180902,20:39:00,50.5772,-144.75,,,,,,
371,,,20180902,20:39:00,50.5772,-144.75,,,,,,
372,,,20180902,20:39:00,50.5772,-144.75,,,,,,
373,,,20180902,20:39:00,50.5772,-144.75,,,,,,
374,,,20180902,20:39:00,50.5772,-144.75,,,,,,
375,,,20180902,20:39:00,50.5772,-144.75,,,,,,
376,,,20180902,20:39:00,50.5772,-144.75,,,,,,
377,,,20180902,20:39:00,50.5772,-144.75,,,,,,
378,,,20180902,20:39:00,50.5772,-144.75,,,,,,
379,,,20180902,20:39:00,50.5772,-144.75,,,,,,
380,,,20180902,20:39:00,50.5772,-144.75,,,,,,
381,,,20180902,20:39:00,50.5772,-144.75,,,,,,
382,,,20180902,20:39:00,50.5772,-144.75,,,,,,
383,,,20180902,20:39:00,50.5772,-144.75,,,,,,
384,,,20180902,20:39:00,50.5772,-144.75,,,,,,
385,,,20180902,20:39:00,50.5772,-144.75,,,,,,
386,,,20180902,20:39:00,50.5772,-144.75,,,,,,
387,,,20180902,20:39:00,50.5772,-144.75,,,,,,
388,,,20180902,20:39:00,50.5772,-144.75,,,,,,
389,,,20180902,20:39:00,50.5772,-144.75,,,,,,
390,,,20180902,20:39:00,50.5772,-144.75,,,,,,
391,,,20180902,20:39:00,50.5772,-144.75,,,,,,
392,,,20180902,20:39:00,50.5772,-144.75,,,,,,
393,,,20180902,20:39:00,50.5772,-144.75,,,,,,
394,,,20180902,20:39:00,50.5772,-144.75,,,,,,
395,,,20180902,20:39:00,50.5772,-144.75,,,,,,
396,,,20180902,20:39:00,50.5772,-144.75,,,,,,
397,,,20180902,20:39:00,50.5772,-144.75,,,,,,
398,,,20180902,20:39:00,50.5772,-144.75,,,,,,
399,,,20180902,20:39:00,50.5772,-144.75,,,,,,
400,,,20180902,20:39:00,50.5772,-144.75,,,,,,
401,,,20180902,20:39:00,50.5772,-144.75,,,,,,
402,,,20180902,20:39:00,50.5772,-144.75,,,,,,
403,,,20180902,20:39:00,50.5772,-144.75,,,,,,
404,,,20180902,20:39:00,50.5772,-144.75,,,,,,
405,,,20180902,20:39:00,50.5772,-144.75,,,,,,
406,,,20180902,20:39:00,50.5772,-144.75,,,,,,
407,,,20180902,20:39:00,50.5772,-144.75,,,,,,
408,,,20180902,20:39:00,50.5772,-144.75,,,,,,
409,,,20180902,20:39:00,50.5772,-144.75,,,,,,
410,,,20180902,20:39:00,50.5772,-144.75,,,,,,
411,,,20180902,20:39:00,50.5772,-144.75,,,,,,
412,,,20180902,20:39:00,50.5772,-144.75,,,,,,
413,,,20180902,20:39:00,50.5772,-144.75,,,,,,
414,,,20180902,20:39:00,50.5772,-144.75,,,,,,
415,,,20180902,20:39:00,50.5772,-144.75,,,,,,
416,,,20180902,20:39:00,50.5772,-144.75,,,,,,
417,,,20180902,20:39:00,50.5772,-144.75,,,,,,
418,,,20180902,20:39:00,50.5772,-144.75,,,,,,
419,,,20180902,20:39:00,50.5772,-144.75,,,,,,
420,,,20180902,20:39:00,50.5772,-144.75,,,,,,
421,,,20180902,20:39:00,50.5772,-144.75,,,,,,
422,,,20180902,20:39:00,50.5772,-144.75,,,,,,
423,,,20180902,20:39:00,50.5772,-144.75,,,,,,
424,,,20180902,20:39:00,50.5772,-144.75,,,,,,
425,,,20180902,20:39:00,50.5772,-144.75,,,,,,
426,,,20180902,20:39:00,50.5772,-144.75,,,,,,
427,,,20180902,20:39:00,50.5772,-144.75,,,,,,
428,,,20180902,20:39:00,50.5772,-144.75,,,,,,
429,,,20180902,20:39:00,50.5772,-144.75,,,,,,
430,,,20180902,20:39:00,50.5772,-144.75,,,,,,
431,,,20180902,20:39:00,50.5772,-144.75,,,,,,
432,,,20180902,20:39:00,50.5772,-144.75,,,,,,
433,,,20180902,20:39:00,50.5772,-144.75,,,,,,
434,,,20180902,20:39:00,50.5772,-144.75,,,,,,
435,,,20180902,20:39:00,50.5772,-144.75,,,,,,
436,,,20180902,20:39:00,50.5772,-144.75,,,,,,
437,,,20180902,20:39:00,50.5772,-144.75,,,,,,
438,,,20180902,20:39:00,50.5772,-144.75,,,,,,
439,,,20180902,20:39:00,50.5772,-144.75,,,,,,
440,,,20180902,20:39:00,50.5772,-144.75,,,,,,
441,,,20180902,20:39:00,50.5772,-144.75,,,,,,
442,,,20180902,20:39:00,50.5772,-144.75,,,,,,
443,,,20180902,20:39:00,50.5772,-144.75,,,,,,
444,,,20180902,20:39:00,50.5772,-144.75,,,,,,
445,,,20180902,20:39:00,50.5772,-144.75,,,,,,
446,,,20180902,20:39:00,50.5772,-144.75,,,,,,
447,,,20180902,20:39:00,50.5772,-144.75,,,,,,
448,,,20180902,20:39:00,50.5772,-144.75,,,,,,
449,,,20180902,20:39:00,50.5772,-144.75,,,,,,
450,,,20180902,20:39:00,50.5772,-144.75,,,,,,
